1776963987.993929, 1
1776963987.994042, 2
1776963987.994044, 3
1776963987.994066, 4
1776963987.994067, 5
1776963987.994068, 6
1776963987.994071, 7
1776963987.994072, 8
1776963987.994120, 9
1776963987.994121, 10
1776963987.994122, 11
1776963987.994125, 12
1776963987.994128, 13
1776963987.994129, 14
1776963987.994133, 15
1776963987.994133, 16
1776963987.994137, 17
1776963987.994138, 18
1776963987.994138, 19
1776963987.994142, 20
1776963987.994142, 21
1776963987.994143, 22
1776963987.994146, 23
1776963987.994147, 24
1776963987.994149, 25
1776963987.994195, 26
1776963987.994196, 27
1776963987.994200, 28
1776963987.994203, 29
1776963987.994204, 30
1776963987.994206, 31
1776963987.994207, 32
1776963987.994211, 33
1776963987.994211, 34
1776963987.994214, 35
1776963987.994215, 36
1776963987.994217, 37
1776963987.994218, 38
1776963987.994222, 39
1776963987.994223, 40
1776963987.994227, 41
1776963987.994228, 42
1776963987.994231, 43
1776963987.994232, 44
1776963987.994235, 45
1776963987.994235, 46
1776963987.994238, 47
1776963987.994240, 48
1776963987.994241, 49
1776963987.994245, 50
1776963987.994247, 51
1776963987.994260, 52
1776963987.994265, 53
1776963987.994267, 54
1776963987.994274, 55
1776963987.994292, 56
1776963987.994292, 57
1776963987.994293, 58
1776963987.994293, 59
1776963987.994294, 60
1776963987.994295, 61
1776963987.994295, 62
1776963987.994296, 63
1776963987.994296, 64
1776963987.994297, 65
1776963987.994297, 66
1776963987.994298, 67
1776963987.994298, 68
1776963987.994299, 69
1776963987.994299, 70
1776963987.994300, 71
1776963987.994300, 72
1776963987.994301, 73
1776963987.994301, 74
1776963987.994301, 75
1776963987.994302, 76
1776963987.994302, 77
1776963987.994303, 78
1776963987.994303, 79
1776963987.994304, 80
1776963987.994304, 81
1776963987.994305, 82
1776963987.994305, 83
1776963987.994306, 84
1776963987.994306, 85
1776963987.994307, 86
1776963987.994307, 87
1776963987.994308, 88
1776963987.994308, 89
1776963987.994309, 90
1776963987.994309, 91
1776963987.994310, 92
1776963987.994313, 93
1776963987.994313, 94
1776963987.994317, 95
1776963987.994318, 96
1776963987.994319, 97
1776963987.994321, 98
1776963987.994322, 99
1776963987.994324, 100
1776963987.994325, 101
1776963987.994328, 102
1776963987.994328, 103
1776963987.994331, 104
1776963987.994332, 105
1776963987.994336, 106
1776963987.994336, 107
1776963987.994338, 108
1776963987.994340, 109
1776963987.994341, 110
1776963987.994344, 111
1776963987.994367, 112
1776963987.994368, 113
1776963987.994384, 114
1776963987.994389, 115
1776963987.994392, 116
1776963987.994411, 117
1776963987.994414, 118
1776963987.994429, 119
1776963987.994436, 120
1776963987.994445, 121
1776963987.994454, 122
1776963987.994455, 123
1776963987.994455, 124
1776963987.994456, 125
1776963987.994456, 126
1776963987.994457, 127
1776963987.994457, 128
1776963987.994458, 129
1776963987.994458, 130
1776963987.994459, 131
1776963987.994459, 132
1776963987.994460, 133
1776963987.994460, 134
1776963987.994460, 135
1776963987.994461, 136
1776963987.994462, 137
1776963987.994462, 138
1776963987.994462, 139
1776963987.994463, 140
1776963987.994463, 141
1776963987.994464, 142
1776963987.994464, 143
1776963987.994465, 144
1776963987.994465, 145
1776963987.994465, 146
1776963987.994466, 147
1776963987.994466, 148
1776963987.994467, 149
1776963987.994468, 150
1776963987.994468, 151
1776963987.994469, 152
1776963987.994469, 153
1776963987.994470, 154
1776963987.994470, 155
1776963987.994471, 156
1776963987.994471, 157
1776963987.994471, 158
1776963987.994472, 159
1776963987.994473, 160
1776963987.994473, 161
1776963987.994474, 162
1776963987.994474, 163
1776963987.994475, 164
1776963987.994475, 165
1776963987.994476, 166
1776963987.994477, 167
1776963987.994477, 168
1776963987.994478, 169
1776963987.994478, 170
1776963987.994479, 171
1776963987.994479, 172
1776963987.994479, 173
1776963987.994480, 174
1776963987.994480, 175
1776963987.994481, 176
1776963987.994481, 177
1776963987.994482, 178
1776963987.994482, 179
1776963987.994483, 180
1776963987.994483, 181
1776963987.994485, 182
1776963987.994485, 183
1776963987.994486, 184
1776963987.994486, 185
1776963987.994488, 186
1776963987.994488, 187
1776963987.994488, 188
1776963987.994489, 189
1776963987.994489, 190
1776963987.994490, 191
1776963987.994491, 192
1776963987.994491, 193
1776963987.994492, 194
1776963987.994492, 195
1776963987.994493, 196
1776963987.994493, 197
1776963987.994494, 198
1776963987.994494, 199
1776963987.994495, 200
1776963987.994496, 201
1776963987.994496, 202
1776963987.994497, 203
1776963987.994497, 204
1776963987.994498, 205
1776963987.994498, 206
1776963987.994499, 207
1776963987.994499, 208
1776963987.994500, 209
1776963987.994500, 210
1776963987.994503, 211
1776963987.994503, 212
1776963987.994506, 213
1776963987.994507, 214
1776963987.994515, 215
1776963987.994518, 216
1776963987.994526, 217
1776963987.994553, 218
1776963987.994565, 219
1776963987.994572, 220
1776963987.994575, 221
1776963987.994583, 222
1776963987.994592, 223
1776963987.994595, 224
1776963987.994601, 225
1776963987.994611, 226
1776963987.994627, 227
1776963987.994650, 228
1776963987.994684, 229
1776963987.994684, 230
1776963987.994685, 231
1776963987.994685, 232
1776963987.994686, 233
1776963987.994687, 234
1776963987.994687, 235
1776963987.994688, 236
1776963987.994688, 237
1776963987.994689, 238
1776963987.994689, 239
1776963987.994690, 240
1776963987.994690, 241
1776963987.994690, 242
1776963987.994691, 243
1776963987.994692, 244
1776963987.994692, 245
1776963987.994693, 246
1776963987.994693, 247
1776963987.994694, 248
1776963987.994694, 249
1776963987.994694, 250
1776963987.994695, 251
1776963987.994695, 252
1776963987.994696, 253
1776963987.994696, 254
1776963987.994696, 255
1776963987.994697, 256
1776963987.994697, 257
1776963987.994698, 258
1776963987.994698, 259
1776963987.994699, 260
1776963987.994699, 261
1776963987.994700, 262
1776963987.994700, 263
1776963987.994700, 264
1776963987.994701, 265
1776963987.994701, 266
1776963987.994702, 267
1776963987.994702, 268
1776963987.994703, 269
1776963987.994703, 270
1776963987.994704, 271
1776963987.994705, 272
1776963987.994705, 273
1776963987.994706, 274
1776963987.994706, 275
1776963987.994707, 276
1776963987.994708, 277
1776963987.994708, 278
1776963987.994709, 279
1776963987.994709, 280
1776963987.994710, 281
1776963987.994710, 282
1776963987.994710, 283
1776963987.994711, 284
1776963987.994711, 285
1776963987.994712, 286
1776963987.994712, 287
1776963987.994713, 288
1776963987.994713, 289
1776963987.994714, 290
1776963987.994714, 291
1776963987.994715, 292
1776963987.994715, 293
1776963987.994716, 294
1776963987.994716, 295
1776963987.994717, 296
1776963987.994717, 297
1776963987.994717, 298
1776963987.994718, 299
1776963987.994718, 300
1776963987.994719, 301
1776963987.994719, 302
1776963987.994720, 303
1776963987.994720, 304
1776963987.994721, 305
1776963987.994721, 306
1776963987.994721, 307
1776963987.994722, 308
1776963987.994723, 309
1776963987.994723, 310
1776963987.994723, 311
1776963987.994724, 312
1776963987.994724, 330
1776963987.994725, 331
1776963987.994725, 332
1776963987.994726, 333
1776963987.994726, 334
1776963987.994726, 335
1776963987.994727, 336
1776963987.994727, 337
1776963987.994728, 338
1776963987.994728, 339
1776963987.994729, 340
1776963987.994729, 341
1776963987.994730, 342
1776963987.994730, 343
1776963987.994730, 344
1776963987.994731, 345
1776963987.994731, 346
1776963987.994732, 347
1776963987.994732, 348
1776963987.994733, 349
1776963987.994733, 350
1776963987.994734, 351
1776963987.994734, 352
1776963987.994735, 353
1776963987.994735, 354
1776963987.994747, 355
1776963987.994750, 356
1776963987.994768, 357
1776963987.994771, 358
1776963987.994811, 359
1776963987.994850, 360
1776963987.994858, 361
1776963987.994862, 362
1776963987.994871, 363
1776963987.994875, 364
1776963987.994880, 365
1776963987.994884, 366
1776963987.994893, 367
1776963987.994896, 368
1776963987.994938, 369
1776963987.994955, 370
1776963987.994955, 371
1776963987.994956, 372
1776963987.994956, 373
1776963987.994957, 374
1776963987.994957, 375
1776963987.994957, 376
1776963987.994958, 377
1776963987.994959, 378
1776963987.994977, 379
1776963987.994978, 380
1776963987.994978, 381
1776963987.994979, 382
1776963987.994979, 383
1776963987.994980, 384
1776963987.994980, 385
1776963987.994981, 386
1776963987.994981, 387
1776963987.994982, 388
1776963987.994982, 389
1776963987.994983, 390
1776963987.994984, 391
1776963987.994985, 392
1776963987.994985, 393
1776963987.994986, 394
1776963987.994986, 395
1776963987.994987, 396
1776963987.994987, 397
1776963987.994987, 398
1776963987.994988, 399
1776963987.994988, 400
1776963987.994989, 401
1776963987.994989, 402
1776963987.994990, 403
1776963987.994990, 404
1776963987.994991, 405
1776963987.994991, 406
1776963987.994992, 407
1776963987.994992, 408
1776963987.994993, 409
1776963987.994993, 410
1776963987.994993, 411
1776963987.994994, 412
1776963987.994995, 413
1776963987.994995, 414
1776963987.994996, 415
1776963987.994996, 416
1776963987.994997, 417
1776963987.994997, 418
1776963987.994997, 419
1776963987.994998, 420
1776963987.994998, 421
1776963987.994999, 422
1776963987.994999, 423
1776963987.995000, 424
1776963987.995000, 425
1776963987.995001, 426
1776963987.995001, 427
1776963987.995001, 428
1776963987.995002, 429
1776963987.995002, 430
1776963987.995003, 431
1776963987.995003, 432
1776963987.995004, 433
1776963987.995004, 434
1776963987.995005, 435
1776963987.995005, 436
1776963987.995011, 437
